_id,Year,MUNO,forest_name,Product_Type,Spp_Group1,Spp_Group3,Volume
350,2018,451,Algonquin (451),Sawmill,Other Hardwood,Hardwood,192.9429932
351,2018,451,Algonquin (451),Sawmill,Maple,Hardwood,18112.57031
352,2018,451,Algonquin (451),Sawmill,Yellow Birch,Hardwood,2501.856934
353,2018,451,Algonquin (451),Sawmill,Oak,Hardwood,2757.977051
354,2018,451,Algonquin (451),Sawmill,Other Hardwood,Hardwood,2692.091064
355,2018,451,Algonquin (451),Sawmill,Other Hardwood,Hardwood,59.19400024
356,2018,451,Algonquin (451),Sawmill,Other Hardwood,Hardwood,127.3249969
357,2018,451,Algonquin (451),Sawmill,Other Hardwood,Hardwood,159.1320038
358,2018,451,Algonquin (451),Sawmill,Poplar,Poplar/Birch,13630.34375
359,2018,451,Algonquin (451),Sawmill,White Pine,Red/White Pine,67600.66406
360,2018,451,Algonquin (451),Sawmill,Red Pine,Red/White Pine,20949.19531
361,2018,451,Algonquin (451),Sawmill,White Pine,Red/White Pine,23704.40625
362,2018,451,Algonquin (451),Sawmill,Red Pine,Red/White Pine,6918.554199
363,2018,451,Algonquin (451),Sawmill,White Birch,Poplar/Birch,1698.828979
364,2018,451,Algonquin (451),Veneer,Maple,Hardwood,295.3009949
365,2018,451,Algonquin (451),Veneer,Yellow Birch,Hardwood,159.6779938
366,2018,451,Algonquin (451),Veneer,Oak,Hardwood,45.77199936
367,2018,451,Algonquin (451),Veneer,Maple,Hardwood,2.150000095
368,2018,451,Algonquin (451),Veneer,Yellow Birch,Hardwood,12.1590004
369,2018,451,Algonquin (451),Veneer,Poplar,Poplar/Birch,1822.474976
370,2018,451,Algonquin (451),Veneer,White Birch,Poplar/Birch,374.4979858
371,2018,490,Whiskey Jack (490),Composite,Poplar,Poplar/Birch,27424.45313
372,2018,490,Whiskey Jack (490),Composite,White Birch,Poplar/Birch,1118.651001
373,2018,490,Whiskey Jack (490),Fuelwood,Jack Pine,SPF,647.5599976
374,2018,490,Whiskey Jack (490),Fuelwood,White Birch,Poplar/Birch,457.9389954
375,2018,490,Whiskey Jack (490),Sawmill,Jack Pine,SPF,19339.80469
376,2018,490,Whiskey Jack (490),Sawmill,Spruce,SPF,37095.59375
377,2018,490,Whiskey Jack (490),Sawmill,Balsam Fir,SPF,6172.37207
378,2018,490,Whiskey Jack (490),Sawmill,White Pine,Red/White Pine,61.52000046
379,2018,490,Whiskey Jack (490),Sawmill,Red Pine,Red/White Pine,45.97700119
380,2018,490,Whiskey Jack (490),Sawmill,White Pine,Red/White Pine,8.152999878
381,2018,490,Whiskey Jack (490),Sawmill,Red Pine,Red/White Pine,19.79700089
382,2018,535,Dryden (535),Composite,Poplar,Poplar/Birch,29613.66797
383,2018,535,Dryden (535),Composite,White Birch,Poplar/Birch,273.8580017
384,2018,535,Dryden (535),Fuelwood,Jack Pine,SPF,200.1649933
385,2018,535,Dryden (535),Fuelwood,Spruce,SPF,115.6490021
386,2018,535,Dryden (535),Fuelwood,White Birch,Poplar/Birch,1244.82605
387,2018,535,Dryden (535),Other,Jack Pine,SPF,13.80500031
388,2018,535,Dryden (535),Other,Spruce,SPF,14.64799976
389,2018,535,Dryden (535),Other,Balsam Fir,SPF,2.786000013
390,2018,535,Dryden (535),Other,Other Softwood,Other Softwood,0.273999989
391,2018,535,Dryden (535),Other,Other Hardwood,Hardwood,1.376000047
392,2018,535,Dryden (535),Other,Poplar,Poplar/Birch,13.93200016
393,2018,535,Dryden (535),Pulp,Jack Pine,SPF,22667.88086
394,2018,535,Dryden (535),Pulp,Spruce,SPF,27433.71484
395,2018,535,Dryden (535),Pulp,Balsam Fir,SPF,5117.513184
396,2018,535,Dryden (535),Pulp,Other Softwood,Other Softwood,512.8909912
397,2018,535,Dryden (535),Sawmill,Jack Pine,SPF,7554.998047
398,2018,535,Dryden (535),Sawmill,Spruce,SPF,7740.717773
399,2018,535,Dryden (535),Sawmill,Balsam Fir,SPF,1434.875
400,2018,535,Dryden (535),Sawmill,Other Softwood,Other Softwood,51.16799927
401,2018,535,Dryden (535),Veneer,Poplar,Poplar/Birch,89.81999969
402,2018,574,Missinaibi (574),Biomass,Mixedwood,Mixedwood,61
403,2018,574,Missinaibi (574),Composite,Poplar,Poplar/Birch,21914.26758
404,2018,574,Missinaibi (574),Composite,White Birch,Poplar/Birch,44.57099915
405,2018,574,Missinaibi (574),Fuelwood,Jack Pine,SPF,27.09199905
406,2018,574,Missinaibi (574),Fuelwood,Other Softwood,Other Softwood,49.31299973
407,2018,574,Missinaibi (574),Fuelwood,Red Pine,Red/White Pine,1.600000024
408,2018,574,Missinaibi (574),Fuelwood,White Birch,Poplar/Birch,1249.401001
409,2018,574,Missinaibi (574),Other,Spruce,SPF,382.5700073
410,2018,574,Missinaibi (574),Other,Balsam Fir,SPF,200.0599976
411,2018,574,Missinaibi (574),Other,Other Softwood,Other Softwood,14.96000004
412,2018,574,Missinaibi (574),Other,Other Softwood,Other Softwood,42.03499985
413,2018,574,Missinaibi (574),Other,Poplar,Poplar/Birch,437.1749878
414,2018,574,Missinaibi (574),Other,White Birch,Poplar/Birch,623.3549805
415,2018,574,Missinaibi (574),Pulp,Jack Pine,SPF,6240.950195
416,2018,574,Missinaibi (574),Pulp,Spruce,SPF,7726.564941
417,2018,574,Missinaibi (574),Pulp,Balsam Fir,SPF,906.6790161
418,2018,574,Missinaibi (574),Pulp,Poplar,Poplar/Birch,8368.493164
419,2018,574,Missinaibi (574),Pulp,White Birch,Poplar/Birch,1006.72998
420,2018,574,Missinaibi (574),Sawmill,Jack Pine,SPF,265982.0938
421,2018,574,Missinaibi (574),Sawmill,Spruce,SPF,201653.3438
422,2018,574,Missinaibi (574),Sawmill,Balsam Fir,SPF,24485.5625
423,2018,574,Missinaibi (574),Sawmill,Poplar,Poplar/Birch,822.6560059
424,2018,574,Missinaibi (574),Veneer,Poplar,Poplar/Birch,27550.47266
425,2018,574,Missinaibi (574),Veneer,White Birch,Poplar/Birch,649.0430298
426,2018,601,Hearst (601),Biomass,Mixedwood,Mixedwood,169.5919952
427,2018,601,Hearst (601),Composite,Poplar,Poplar/Birch,8243.881836
428,2018,601,Hearst (601),Fuelwood,Other Softwood,Other Softwood,22
429,2018,601,Hearst (601),Other,Spruce,SPF,1533.036011
430,2018,601,Hearst (601),Other,Balsam Fir,SPF,4.815999985
431,2018,601,Hearst (601),Other,Other Softwood,Other Softwood,15.47999954
432,2018,601,Hearst (601),Other,Other Softwood,Other Softwood,12.03999996
433,2018,601,Hearst (601),Other,Poplar,Poplar/Birch,732.8920288
434,2018,601,Hearst (601),Other,White Birch,Poplar/Birch,71.89600372
435,2018,601,Hearst (601),Sawmill,Jack Pine,SPF,75393.15625
436,2018,601,Hearst (601),Sawmill,Spruce,SPF,606214.9375
437,2018,601,Hearst (601),Sawmill,Balsam Fir,SPF,17888.51172
438,2018,601,Hearst (601),Sawmill,Other Softwood,Other Softwood,101.9820023
439,2018,601,Hearst (601),Sawmill,Other Softwood,Other Softwood,204.4290009
440,2018,601,Hearst (601),Veneer,Poplar,Poplar/Birch,42476.94141
441,2018,615,Algoma (615),Fuelwood,Maple,Hardwood,1152
442,2018,615,Algoma (615),Fuelwood,White Birch,Poplar/Birch,15.26799965
443,2018,615,Algoma (615),Paper,Maple,Hardwood,458.0100098
444,2018,615,Algoma (615),Paper,Yellow Birch,Hardwood,281.5830078
445,2018,615,Algoma (615),Paper,Maple,Hardwood,14290.3623
446,2018,615,Algoma (615),Paper,Yellow Birch,Hardwood,5643.082031
447,2018,615,Algoma (615),Paper,White Birch,Poplar/Birch,342.7879944
448,2018,615,Algoma (615),Pulp,Maple,Hardwood,25.49600029
449,2018,615,Algoma (615),Pulp,Yellow Birch,Hardwood,7.921999931
450,2018,615,Algoma (615),Pulp,Maple,Hardwood,841.117981
451,2018,615,Algoma (615),Pulp,Yellow Birch,Hardwood,73.19200134
452,2018,615,Algoma (615),Pulp,Poplar,Poplar/Birch,41.39500046
453,2018,615,Algoma (615),Pulp,Red Pine,Red/White Pine,44.74200058
454,2018,615,Algoma (615),Pulp,Red Pine,Red/White Pine,378.1799927
455,2018,615,Algoma (615),Sawmill,Jack Pine,SPF,22909.75195
456,2018,615,Algoma (615),Sawmill,Spruce,SPF,30295.36523
457,2018,615,Algoma (615),Sawmill,Balsam Fir,SPF,855.4359741
458,2018,615,Algoma (615),Sawmill,Maple,Hardwood,19662.98438
459,2018,615,Algoma (615),Sawmill,Yellow Birch,Hardwood,1908.390991
460,2018,615,Algoma (615),Sawmill,Maple,Hardwood,24878.48633
461,2018,615,Algoma (615),Sawmill,Yellow Birch,Hardwood,2641.470947
462,2018,615,Algoma (615),Sawmill,Red Pine,Red/White Pine,1828.628052
463,2018,615,Algoma (615),Sawmill,Red Pine,Red/White Pine,856.5789795
464,2018,615,Algoma (615),Sawmill,White Birch,Poplar/Birch,239.5619965
465,2018,615,Algoma (615),Veneer,Yellow Birch,Hardwood,294.0639954
466,2018,615,Algoma (615),Veneer,Yellow Birch,Hardwood,13.85499954
467,2018,615,Algoma (615),Veneer,White Birch,Poplar/Birch,32.19300079
468,2018,644,Kenora (644),Composite,Poplar,Poplar/Birch,18775.16406
469,2018,644,Kenora (644),Fuelwood,Jack Pine,SPF,419.4379883
470,2018,644,Kenora (644),Fuelwood,Spruce,SPF,325
471,2018,644,Kenora (644),Fuelwood,Poplar,Poplar/Birch,325
472,2018,644,Kenora (644),Fuelwood,White Birch,Poplar/Birch,1192.465942
473,2018,644,Kenora (644),Sawmill,Jack Pine,SPF,27552.12305
474,2018,644,Kenora (644),Sawmill,Spruce,SPF,10979.66211
475,2018,644,Kenora (644),Sawmill,Balsam Fir,SPF,839.0670166
476,2018,680,Northshore (680),Fuelwood,Spruce,SPF,29.86199951
477,2018,680,Northshore (680),Fuelwood,Balsam Fir,SPF,1.585999966
478,2018,680,Northshore (680),Fuelwood,Other Softwood,Other Softwood,1.514000058
479,2018,680,Northshore (680),Fuelwood,Maple,Hardwood,3137.837891
480,2018,680,Northshore (680),Fuelwood,Oak,Hardwood,2656.431885
481,2018,680,Northshore (680),Fuelwood,Poplar,Poplar/Birch,5.836999893
482,2018,680,Northshore (680),Fuelwood,White Pine,Red/White Pine,3.006000042
483,2018,680,Northshore (680),Fuelwood,Red Pine,Red/White Pine,72.15699768
484,2018,680,Northshore (680),Fuelwood,White Birch,Poplar/Birch,9.291000366
485,2018,680,Northshore (680),Pulp,Jack Pine,SPF,14707.03418
486,2018,680,Northshore (680),Pulp,Spruce,SPF,14814.13574
487,2018,680,Northshore (680),Pulp,Balsam Fir,SPF,3302.068115
488,2018,680,Northshore (680),Pulp,Other Softwood,Other Softwood,137.6080017
489,2018,680,Northshore (680),Pulp,Maple,Hardwood,1779.464966
490,2018,680,Northshore (680),Pulp,Yellow Birch,Hardwood,259.9249878
491,2018,680,Northshore (680),Pulp,Maple,Hardwood,16994.91992
492,2018,680,Northshore (680),Pulp,Yellow Birch,Hardwood,1391.541016
493,2018,680,Northshore (680),Pulp,Poplar,Poplar/Birch,55331.22656
494,2018,680,Northshore (680),Pulp,White Pine,Red/White Pine,210.5149994
495,2018,680,Northshore (680),Pulp,Red Pine,Red/White Pine,281.5180054
496,2018,680,Northshore (680),Pulp,White Pine,Red/White Pine,2786.499023
497,2018,680,Northshore (680),Pulp,Red Pine,Red/White Pine,5419.25293
498,2018,680,Northshore (680),Pulp,White Birch,Poplar/Birch,15955.53223
499,2018,680,Northshore (680),Sawmill,Jack Pine,SPF,121392.3047
500,2018,680,Northshore (680),Sawmill,Spruce,SPF,27310.13867
501,2018,680,Northshore (680),Sawmill,Balsam Fir,SPF,2101.427979
502,2018,680,Northshore (680),Sawmill,Other Softwood,Other Softwood,120.7020035
503,2018,680,Northshore (680),Sawmill,Maple,Hardwood,999.492981
504,2018,680,Northshore (680),Sawmill,Yellow Birch,Hardwood,129.7810059
505,2018,680,Northshore (680),Sawmill,Oak,Hardwood,193.7619934
506,2018,680,Northshore (680),Sawmill,Maple,Hardwood,295.1870117
507,2018,680,Northshore (680),Sawmill,Yellow Birch,Hardwood,13.7840004
508,2018,680,Northshore (680),Sawmill,Oak,Hardwood,27.6779995
509,2018,680,Northshore (680),Sawmill,White Pine,Red/White Pine,9175.672852
510,2018,680,Northshore (680),Sawmill,Red Pine,Red/White Pine,12369.6582
511,2018,680,Northshore (680),Sawmill,White Pine,Red/White Pine,1531.060059
512,2018,680,Northshore (680),Sawmill,Red Pine,Red/White Pine,4742.396973
513,2018,680,Northshore (680),Sawmill,White Birch,Poplar/Birch,48.12200165
514,2018,680,Northshore (680),Veneer,Poplar,Poplar/Birch,1046.100952
515,2018,702,Lac Seul (702),Composite,Poplar,Poplar/Birch,56226.44922
516,2018,702,Lac Seul (702),Composite,White Birch,Poplar/Birch,1762.629028
517,2018,702,Lac Seul (702),Fuelwood,Jack Pine,SPF,761.0280151
518,2018,702,Lac Seul (702),Fuelwood,Spruce,SPF,654.1829834
519,2018,702,Lac Seul (702),Fuelwood,Balsam Fir,SPF,0.071000002
520,2018,702,Lac Seul (702),Fuelwood,Other Softwood,Other Softwood,19.06599998
521,2018,702,Lac Seul (702),Fuelwood,Poplar,Poplar/Birch,56.88100052
522,2018,702,Lac Seul (702),Fuelwood,White Birch,Poplar/Birch,2797.929932
523,2018,702,Lac Seul (702),Pulp,Jack Pine,SPF,44630.6875
524,2018,702,Lac Seul (702),Pulp,Spruce,SPF,109454.9063
525,2018,702,Lac Seul (702),Pulp,Balsam Fir,SPF,8195.730469
526,2018,702,Lac Seul (702),Pulp,Other Softwood,Other Softwood,928.0609741
527,2018,702,Lac Seul (702),Sawmill,Jack Pine,SPF,18131.21094
528,2018,702,Lac Seul (702),Sawmill,Spruce,SPF,26693.78516
529,2018,702,Lac Seul (702),Sawmill,Balsam Fir,SPF,1115.980957
530,2018,702,Lac Seul (702),Sawmill,Red Pine,Red/White Pine,806.2509766
531,2018,702,Lac Seul (702),Sawmill,Red Pine,Red/White Pine,206.3820038
532,2018,754,Nipissing (754),Composite,Poplar,Poplar/Birch,16292.25195
533,2018,754,Nipissing (754),Fuelwood,Spruce,SPF,45.59999847
534,2018,754,Nipissing (754),Fuelwood,Other Softwood,Other Softwood,34
535,2018,754,Nipissing (754),Fuelwood,Other Softwood,Other Softwood,19.79999924
536,2018,754,Nipissing (754),Fuelwood,Maple,Hardwood,7773.399902
537,2018,754,Nipissing (754),Fuelwood,Yellow Birch,Hardwood,740.5
538,2018,754,Nipissing (754),Fuelwood,Oak,Hardwood,481
539,2018,754,Nipissing (754),Fuelwood,Other Hardwood,Hardwood,258
540,2018,754,Nipissing (754),Fuelwood,Other Hardwood,Hardwood,33
541,2018,754,Nipissing (754),Fuelwood,Other Hardwood,Hardwood,85
542,2018,754,Nipissing (754),Fuelwood,Other Hardwood,Hardwood,3
543,2018,754,Nipissing (754),Fuelwood,Poplar,Poplar/Birch,221.8999939
544,2018,754,Nipissing (754),Fuelwood,White Pine,Red/White Pine,9
545,2018,754,Nipissing (754),Fuelwood,Red Pine,Red/White Pine,75.45700073
546,2018,754,Nipissing (754),Fuelwood,White Birch,Poplar/Birch,1525.400024
547,2018,754,Nipissing (754),Paper,Spruce,SPF,30.27700043
548,2018,754,Nipissing (754),Pulp,Jack Pine,SPF,1539.409058
549,2018,754,Nipissing (754),Pulp,Spruce,SPF,4091.113037
550,2018,754,Nipissing (754),Pulp,Balsam Fir,SPF,3804.431885
551,2018,754,Nipissing (754),Pulp,Other Softwood,Other Softwood,246.447998
552,2018,754,Nipissing (754),Pulp,Maple,Hardwood,3561.374023
553,2018,754,Nipissing (754),Pulp,Yellow Birch,Hardwood,909.5029907
554,2018,754,Nipissing (754),Pulp,Maple,Hardwood,34546.67188
555,2018,754,Nipissing (754),Pulp,Yellow Birch,Hardwood,7153.743164
556,2018,754,Nipissing (754),Pulp,Oak,Hardwood,29.12100029
557,2018,754,Nipissing (754),Pulp,Other Hardwood,Hardwood,547.3070068
558,2018,754,Nipissing (754),Pulp,Other Hardwood,Hardwood,117.875
559,2018,754,Nipissing (754),Pulp,Poplar,Poplar/Birch,6252.897949
560,2018,754,Nipissing (754),Pulp,White Pine,Red/White Pine,968.2219849
561,2018,754,Nipissing (754),Pulp,Red Pine,Red/White Pine,49.01399994
562,2018,754,Nipissing (754),Pulp,White Pine,Red/White Pine,5093.771973
563,2018,754,Nipissing (754),Pulp,Red Pine,Red/White Pine,414.3309937
564,2018,754,Nipissing (754),Pulp,White Birch,Poplar/Birch,14119.94727
565,2018,754,Nipissing (754),Sawmill,Jack Pine,SPF,1386.286987
566,2018,754,Nipissing (754),Sawmill,Spruce,SPF,19632.33789
567,2018,754,Nipissing (754),Sawmill,Balsam Fir,SPF,4254.225098
568,2018,754,Nipissing (754),Sawmill,Other Softwood,Other Softwood,7.256000042
569,2018,754,Nipissing (754),Sawmill,Other Softwood,Other Softwood,86.18699646
570,2018,754,Nipissing (754),Sawmill,Maple,Hardwood,4646.866211
571,2018,754,Nipissing (754),Sawmill,Yellow Birch,Hardwood,763.3280029
572,2018,754,Nipissing (754),Sawmill,Oak,Hardwood,337.8540039
573,2018,754,Nipissing (754),Sawmill,Other Hardwood,Hardwood,126.3440018
574,2018,754,Nipissing (754),Sawmill,Other Hardwood,Hardwood,15.16399956
575,2018,754,Nipissing (754),Sawmill,Maple,Hardwood,888.3610229
576,2018,754,Nipissing (754),Sawmill,Yellow Birch,Hardwood,127.1880035
577,2018,754,Nipissing (754),Sawmill,Oak,Hardwood,98.08399963
578,2018,754,Nipissing (754),Sawmill,Other Hardwood,Hardwood,42.11399841
579,2018,754,Nipissing (754),Sawmill,Other Hardwood,Hardwood,5.053999901
580,2018,754,Nipissing (754),Sawmill,Poplar,Poplar/Birch,486.2609863
581,2018,754,Nipissing (754),Sawmill,White Pine,Red/White Pine,51472.44531
582,2018,754,Nipissing (754),Sawmill,Red Pine,Red/White Pine,19922.68164
583,2018,754,Nipissing (754),Sawmill,White Pine,Red/White Pine,6517.147949
584,2018,754,Nipissing (754),Sawmill,Red Pine,Red/White Pine,7912.553223
585,2018,754,Nipissing (754),Sawmill,White Birch,Poplar/Birch,1136.870972
586,2018,754,Nipissing (754),Veneer,Maple,Hardwood,42.77500153
587,2018,754,Nipissing (754),Veneer,Yellow Birch,Hardwood,909.9489746
588,2018,754,Nipissing (754),Veneer,Oak,Hardwood,117.375
589,2018,754,Nipissing (754),Veneer,Maple,Hardwood,0.449000001
590,2018,754,Nipissing (754),Veneer,Yellow Birch,Hardwood,61.51200104
591,2018,754,Nipissing (754),Veneer,Oak,Hardwood,0.828000009
592,2018,754,Nipissing (754),Veneer,Poplar,Poplar/Birch,1161.979004
593,2018,754,Nipissing (754),Veneer,White Birch,Poplar/Birch,749.2979736
594,2018,780,Ottawa Valley (780),Composite,Spruce,SPF,77.02600098
595,2018,780,Ottawa Valley (780),Composite,Balsam Fir,SPF,35.2519989
596,2018,780,Ottawa Valley (780),Composite,Other Softwood,Other Softwood,0.107000001
597,2018,780,Ottawa Valley (780),Composite,Poplar,Poplar/Birch,16.66300011
598,2018,780,Ottawa Valley (780),Composite,White Pine,Red/White Pine,28.93000031
599,2018,780,Ottawa Valley (780),Composite,Red Pine,Red/White Pine,23.35899925
600,2018,780,Ottawa Valley (780),Composite,White Pine,Red/White Pine,465.1809998
601,2018,780,Ottawa Valley (780),Composite,Red Pine,Red/White Pine,218.1909943
602,2018,780,Ottawa Valley (780),Fuelwood,Other Softwood,Other Softwood,34.72700119
603,2018,780,Ottawa Valley (780),Fuelwood,Maple,Hardwood,3294.294922
604,2018,780,Ottawa Valley (780),Fuelwood,Oak,Hardwood,5573.365234
605,2018,780,Ottawa Valley (780),Fuelwood,Other Hardwood,Hardwood,839.1060181
606,2018,780,Ottawa Valley (780),Fuelwood,Other Hardwood,Hardwood,103.5970001
607,2018,780,Ottawa Valley (780),Fuelwood,Other Hardwood,Hardwood,455.8120117
608,2018,780,Ottawa Valley (780),Fuelwood,Other Hardwood,Hardwood,10.35299969
609,2018,780,Ottawa Valley (780),Fuelwood,Other Hardwood,Hardwood,82.875
610,2018,780,Ottawa Valley (780),Fuelwood,Poplar,Poplar/Birch,3.842000008
611,2018,780,Ottawa Valley (780),Fuelwood,White Pine,Red/White Pine,19.75099945
612,2018,780,Ottawa Valley (780),Fuelwood,Red Pine,Red/White Pine,29.96100044
613,2018,780,Ottawa Valley (780),Other,White Pine,Red/White Pine,0
614,2018,780,Ottawa Valley (780),Paper,Balsam Fir,SPF,0.094999999
615,2018,780,Ottawa Valley (780),Paper,Other Softwood,Other Softwood,35.81600189
616,2018,780,Ottawa Valley (780),Paper,White Pine,Red/White Pine,36.08300018
617,2018,780,Ottawa Valley (780),Paper,Red Pine,Red/White Pine,15.16600037
618,2018,780,Ottawa Valley (780),Paper,White Pine,Red/White Pine,583.5269775
619,2018,780,Ottawa Valley (780),Paper,Red Pine,Red/White Pine,144.5359955
620,2018,780,Ottawa Valley (780),Pulp,Maple,Hardwood,547.4530029
621,2018,780,Ottawa Valley (780),Pulp,Yellow Birch,Hardwood,8.217000008
622,2018,780,Ottawa Valley (780),Pulp,Oak,Hardwood,43.43399811
623,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,48.17699814
624,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,4.433000088
625,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,1.48300004
626,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,11.06999969
627,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,0.565999985
628,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,1.047000051
629,2018,780,Ottawa Valley (780),Pulp,Maple,Hardwood,5875.012207
630,2018,780,Ottawa Valley (780),Pulp,Yellow Birch,Hardwood,76.68800354
631,2018,780,Ottawa Valley (780),Pulp,Oak,Hardwood,1329.625
632,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,449.8210144
633,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,35.51699829
634,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,7.032999992
635,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,93.98500061
636,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,4.416999817
637,2018,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,8.494999886
638,2018,780,Ottawa Valley (780),Pulp,Poplar,Poplar/Birch,27972.93555
639,2018,780,Ottawa Valley (780),Pulp,White Pine,Red/White Pine,41.06700134
640,2018,780,Ottawa Valley (780),Pulp,Red Pine,Red/White Pine,7.06099987
641,2018,780,Ottawa Valley (780),Pulp,White Pine,Red/White Pine,666.9879761
642,2018,780,Ottawa Valley (780),Pulp,Red Pine,Red/White Pine,63.56000137
643,2018,780,Ottawa Valley (780),Pulp,White Birch,Poplar/Birch,1735.421021
644,2018,780,Ottawa Valley (780),Sawmill,Spruce,SPF,3643.225098
645,2018,780,Ottawa Valley (780),Sawmill,Balsam Fir,SPF,412.7000122
646,2018,780,Ottawa Valley (780),Sawmill,Other Softwood,Other Softwood,1186.378052
647,2018,780,Ottawa Valley (780),Sawmill,Maple,Hardwood,755.8029785
